x,y,motor1,motor2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
0,0,0.0436283,-0.0356304,0.00613199,0.00867374,0.0103868,0.00804409,0.0723686,0.0687695
0,1,0.10845,-0.105952,0.0125896,0.0177114,0.0168013,0.0204897,0.183266,0.187463
0,2,0.167513,-0.162119,0.0211625,0.0162425,0.0216575,0.0339144,0.282226,0.285023
0,3,0.254199,-0.245214,0.0219872,0.0236576,0.0360968,0.0474043,0.423812,0.420418
0,4,0.357665,-0.345594,0.0347218,0.036272,0.0417403,0.0731372,0.605058,0.603362
0,5,0.496678,-0.482724,0.0371469,0.0380017,0.0652318,0.0956024,0.838821,0.843007
0,6,0.652117,-0.643654,0.0519896,0.0555978,0.0839279,0.130665,1.10279,1.10717
0,7,0.820934,-0.81059,0.0612231,0.0656691,0.101993,0.164351,1.39118,1.39377
0,8,0.974789,-0.966145,0.0800252,0.0793948,0.125032,0.19018,1.6547,1.6546
0,9,1.09693,-1.08254,0.0872955,0.089988,0.138448,0.215542,1.85623,1.85206
0,10,0.532271,-0.516757,0.138804,0.13482,0.210039,0.338422,2.03706,3.01365
0,11,0.435826,0.010279,0.179352,0.183179,0.284423,0.459181,2.05534,3.8765
0,12,0.0321494,0.603412,0.216253,0.211222,0.338968,0.538746,1.97673,4.63342
0,13,-0.540473,1.44319,0.266825,0.25699,0.411649,0.656403,1.82376,5.61803
0,14,-1.28766,2.529,0.326076,0.317832,0.501671,0.807626,1.64674,6.92444
0,15,-2.1733,3.83933,0.401038,0.39295,0.621648,1.00251,1.48096,8.59206
0,16,-3.15099,5.31449,0.498026,0.477323,0.769532,1.22738,1.35223,10.5762
0,17,-4.1158,6.82637,0.599311,0.56805,0.921579,1.47383,1.26539,12.7086
0,18,-4.9482,8.18151,0.690536,0.659928,1.07045,1.70597,1.21153,14.6769
0,19,-5.49446,9.18409,0.75754,0.724129,1.17445,1.88087,1.1765,16.1275
0,20,-5.64555,9.65131,0.796267,0.759448,1.22973,1.97013,1.10388,16.7243
0,21,-5.37946,9.50921,0.777526,0.744737,1.20291,1.93112,0.995337,16.3146
0,22,-4.78205,8.8063,0.713294,0.688178,1.12137,1.78927,0.836734,14.9606
0,23,-3.9376,7.66097,0.629175,0.601189,0.98595,1.57592,0.714551,13.0126
0,24,-3.05395,6.32231,0.52125,0.499888,0.81865,1.31879,0.579066,10.739
0,25,-2.25527,4.98295,0.419386,0.399298,0.651461,1.05143,0.451725,8.47271
0,26,-1.59799,3.78683,0.315835,0.303419,0.49885,0.805347,0.333166,6.42702
0,27,-1.09442,2.7805,0.231525,0.224027,0.371815,0.602851,0.241488,4.71125
0,28,-0.728589,1.98507,0.169336,0.167519,0.268482,0.438348,0.173591,3.36891
0,29,-0.478453,1.3852,0.117245,0.115734,0.195252,0.311414,0.121353,2.3455
1,0,0.157115,-0.138333,0.0134798,0.0114561,0.0175831,0.0320145,0.257794,0.252999
1,1,0.405499,-0.394329,0.0352462,0.038504,0.0519052,0.0840345,0.690536,0.68884
1,2,0.686801,-0.681028,0.0604662,0.0595505,0.0842441,0.135735,1.16565,1.16356
1,3,1.02395,-1.01243,0.0893406,0.0840201,0.128377,0.203542,1.73614,1.73415
1,4,1.46892,-1.4603,0.126807,0.115493,0.180757,0.293223,2.49874,2.50121
1,5,2.0455,-2.03208,0.173665,0.160308,0.250105,0.409369,3.47284,3.4685
1,6,2.71224,-2.70468,0.227026,0.216968,0.334832,0.547986,4.61062,4.6115
1,7,3.42536,-3.42087,0.2895,0.273854,0.42632,0.68922,5.82108,5.82675
1,8,4.10964,-4.09651,0.349538,0.322761,0.51394,0.830302,6.97928,6.97744
1,9,4.64305,-4.63462,0.393339,0.374862,0.580799,0.946787,7.88432,7.88965
1,10,4.09813,-4.08467,0.478178,0.449282,0.707379,1.14846,8.4791,9.80539
1,11,4.0451,-3.26458,0.554466,0.523895,0.835252,1.35489,8.53481,11.1896
1,12,3.53842,-1.91215,0.622426,0.650382,0.952328,1.87422,8.17879,12.4788
1,13,2.46317,-0.137483,0.683013,0.73703,1.05178,2.18746,7.42017,13.7006
1,14,1.04445,2.21713,0.77387,0.845627,1.18629,2.60081,6.48001,15.4306
1,15,-0.633351,5.09133,0.892518,0.994688,1.38031,3.17267,5.53261,17.914
1,16,-2.45146,8.33428,1.0514,1.19328,1.63287,3.9017,4.71105,21.204
1,17,-4.24303,11.715,1.24342,1.41953,1.93158,4.73891,4.08892,25.0361
1,18,-5.73803,14.8378,1.43385,1.64501,2.23117,5.6143,3.64232,28.8246
1,19,-6.66154,17.2479,1.58772,1.83222,2.46651,6.39315,3.32867,31.7892
1,20,-6.83968,18.5585,1.66646,1.94152,2.59904,6.93767,3.02792,33.1328
1,21,-6.25493,18.5779,1.64571,1.95761,2.57548,7.15248,2.65897,32.4466
1,22,-5.1358,17.4158,1.52928,1.86724,2.40469,6.99141,2.19615,29.8247
1,23,-3.68568,15.2908,1.35455,1.69075,2.13224,6.50088,1.85095,25.9891
1,24,-2.29261,12.6751,1.14283,1.47255,1.80094,5.7648,1.56153,21.5475
1,25,-1.2077,10.0443,0.917685,1.22064,1.45733,4.87148,1.26359,17.0787
1,26,-0.472224,7.65864,0.708968,0.977906,1.13636,3.9529,0.979487,13.0159
1,27,-0.0395664,5.65111,0.532483,0.760467,0.853473,3.08624,0.736582,9.6009
1,28,0.173323,4.05856,0.392419,0.575451,0.619224,2.32584,0.53307,6.89366
1,29,0.243359,2.84905,0.278982,0.414986,0.445089,1.70647,0.384617,4.84194
2,0,0.283488,-0.273906,0.026244,0.0308289,0.0391834,0.0640862,0.483686,0.481989
2,1,0.811569,-0.801026,0.0764735,0.064758,0.10506,0.167389,1.3768,1.3774
2,2,1.4899,-1.47782,0.12995,0.119422,0.190686,0.303829,2.52337,2.51861
2,3,2.373,-2.35941,0.203147,0.192726,0.295322,0.487921,4.02405,4.01981
2,4,3.44259,-3.42715,0.292398,0.273306,0.435558,0.701076,5.8433,5.84134
2,5,4.81752,-4.81665,0.41133,0.384885,0.605348,0.986281,8.19812,8.19405
2,6,6.48323,-6.47366,0.556014,0.516544,0.813793,1.32514,11.0148,11.0119
2,7,8.35073,-8.22726,0.707076,0.661014,1.05177,1.71182,14.1828,14.1857
2,8,10.1793,-9.92623,0.867424,0.811483,1.28397,2.08716,17.3003,17.3011
2,9,11.6119,-11.2772,0.990958,0.9401,1.48095,2.41736,19.8325,19.9147
2,10,11.4735,-10.9518,1.16005,1.09539,1.72811,2.86875,21.5399,23.4062
2,11,11.6715,-9.80076,1.2895,1.29288,1.95198,3.35854,21.9621,25.8347
2,12,11.119,-7.26526,1.4412,1.90668,2.18579,4.61959,21.2701,28.0439
2,13,9.30241,-3.88117,1.52848,2.21832,2.339,5.31603,19.5336,29.6117
2,14,6.77032,0.71068,1.66097,2.6404,2.54669,6.26007,17.2294,31.9072
2,15,3.68737,6.37179,1.86551,3.20717,2.86586,7.54052,14.7721,35.5573
2,16,0.285366,12.8373,2.1459,3.91272,3.31756,9.18812,12.521,40.8268
2,17,-3.12605,19.6303,2.50121,4.7354,3.86274,11.112,10.6519,47.3986
2,18,-6.06504,25.9895,2.86703,5.58202,4.44448,13.1288,9.21844,54.2018
2,19,-7.93175,30.9776,3.17884,6.35354,4.92696,14.9687,8.11494,59.6481
2,20,-8.27948,33.7863,3.34382,6.93265,5.19698,16.3391,7.15998,62.1394
2,21,-7.12492,34.0694,3.32352,7.23291,5.186,17.0221,6.13723,60.7665
2,22,-4.96816,32.0477,3.11474,7.20267,4.87885,16.8696,4.99475,55.7329
2,23,-2.42667,28.197,2.77229,6.8446,4.35481,15.9128,4.0466,48.3447
2,24,-0.265811,23.4554,2.34952,6.20287,3.70057,14.2812,3.21224,39.8751
2,25,1.22301,18.5644,1.90551,5.36477,3.01022,12.2166,2.58014,31.5614
2,26,1.9438,14.143,1.48694,4.44469,2.35251,9.98271,2.00217,24.0418
2,27,2.0937,10.4287,1.12375,3.53002,1.78202,7.83052,1.49865,17.7218
2,28,1.87445,7.44159,0.824888,2.71136,1.30173,5.91936,1.02962,12.6487
2,29,1.52263,5.18632,0.582946,2.01145,0.923022,4.33214,0.66144,8.81076
3,0,0.434608,-0.432215,0.0403842,0.0328158,0.0563685,0.086488,0.748237,0.745943
3,1,1.30904,-1.29843,0.117546,0.106421,0.168844,0.265938,2.21864,2.22023
3,2,2.51313,-2.50497,0.219133,0.207352,0.315184,0.514108,4.26579,4.26795
3,3,4.20271,-4.19902,0.362361,0.334266,0.530891,0.863372,7.14556,7.14964
3,4,6.30955,-6.29384,0.53932,0.500505,0.795226,1.29051,10.7128,10.7178
3,5,9.09666,-9.07871,0.767878,0.72302,1.13696,1.86171,15.4543,15.4556
3,6,12.529,-12.527,1.0622,0.991876,1.56806,2.56451,21.3016,21.299
3,7,16.4154,-16.1702,1.38847,1.30311,2.06353,3.36549,27.8945,27.8999
3,8,20.3332,-19.6934,1.71493,1.61848,2.56185,4.17851,34.5598,34.5623
3,9,23.8412,-22.305,2.02954,1.92369,3.04495,5.46805,40.5785,40.7432
3,10,24.8572,-22.523,2.34036,2.28354,3.52119,6.54952,44.4758,46.9779
3,11,25.6635,-21.0209,2.56087,2.6193,3.89433,7.59582,45.9096,51.0538
3,12,24.9866,-16.9749,2.7746,3.47298,4.23645,9.68007,45.0143,54.156
3,13,22.2175,-11.091,2.90304,3.95392,4.44925,11.1156,42.0899,56.0509
3,14,18.0918,-2.95191,3.08236,4.59225,4.73827,12.9871,37.9411,58.9098
3,15,12.848,7.18949,3.3742,5.46538,5.20842,15.421,33.3523,63.9924
3,16,6.7379,18.8384,3.81097,6.57472,5.89409,18.3881,28.9379,71.9562
3,17,0.212595,31.116,4.36656,7.85271,6.76659,21.685,25.0644,82.3859
3,18,-5.82158,42.61,4.95577,9.15347,7.68642,24.9284,21.8705,93.4783
3,19,-10.0158,51.5474,5.44579,10.3252,8.45167,27.7246,19.3012,102.36
3,20,-11.1566,56.4405,5.70346,11.2227,8.86987,29.7426,17.1017,106.148
3,21,-9.05559,56.7479,5.64064,11.7402,8.80934,30.7291,14.9477,103.276
3,22,-4.92937,53.0455,5.27274,11.7853,8.26404,30.435,12.5971,94.1264
3,23,-0.374224,46.3204,4.67002,11.2875,7.35209,28.7127,10.4263,80.9384
3,24,3.0701,38.233,3.92371,10.2745,6.20686,25.6948,8.3411,66.0191
3,25,5.00118,29.983,3.16524,8.87796,5.00383,21.8109,6.61811,51.6127
3,26,5.46679,22.6099,2.43749,7.29399,3.86141,17.6033,5.01752,38.7421
3,27,5.00491,16.5137,1.81136,5.73082,2.8699,13.5812,3.63756,28.0783
3,28,4.09112,11.5996,1.29979,4.33072,2.06111,10.0707,2.48776,19.7097
3,29,3.0752,7.89225,0.907266,3.15273,1.43973,7.22647,1.55377,13.4178
4,0,0.653579,-0.64432,0.0533558,0.0541665,0.0772476,0.128329,1.10283,1.1092
4,1,1.93797,-1.92593,0.166362,0.156678,0.245855,0.390784,3.29112,3.29595
4,2,3.86719,-3.85248,0.335981,0.309952,0.48911,0.786643,6.57079,6.5705
4,3,6.68181,-6.67216,0.573393,0.527945,0.837969,1.36583,11.3498,11.3514
4,4,10.3762,-10.3729,0.883397,0.817738,1.29493,2.1183,17.6367,17.6436
4,5,15.347,-15.3361,1.29537,1.20976,1.91531,3.13022,26.0815,26.0798
4,6,21.6415,-21.6342,1.82733,1.70768,2.70245,4.41533,36.7844,36.7823
4,7,28.8655,-28.2756,2.4304,2.28293,3.61062,5.96602,49.0705,49.0734
4,8,36.1567,-34.8104,3.04602,2.86703,4.55026,7.50957,61.4646,61.4625
4,9,42.5301,-39.7099,3.60495,3.42039,5.42498,9.5772,72.3626,72.5506
4,10,45.4185,-40.788,4.09871,4.45973,6.21286,11.2625,79.6552,82.4271
4,11,46.8398,-38.8652,4.40679,5.08842,6.73859,12.6972,82.1531,88.0277
4,12,45.6028,-32.5825,4.65118,6.38531,7.14638,15.3383,80.3505,91.2155
4,13,41.1311,-22.8619,4.75185,7.32105,7.34791,17.2539,75.0581,92.3944
4,14,34.383,-9.27759,4.93562,8.58004,7.6641,19.8529,67.5977,94.877
4,15,25.6125,7.67511,5.29263,10.2301,8.25519,23.3363,59.246,100.928
4,16,14.9546,27.1206,5.88249,12.1901,9.20657,27.5788,50.9445,111.827
4,17,2.87676,47.4746,6.67031,14.2101,10.4394,32.0935,43.3048,127.016
4,18,-9.04661,66.2138,7.51322,15.9964,11.7436,36.2394,36.7939,143.606
4,19,-17.8017,80.315,8.19932,17.4058,12.8123,39.6121,31.7367,156.948
4,20,-20.198,87.6074,8.56507,18.5395,13.4005,42.2739,28.0655,162.594
4,21,-15.4287,87.6613,8.51318,19.4924,13.3822,44.2898,25.2462,158.375
4,22,-6.33178,81.6733,8.03273,20.04,12.7056,45.0816,22.4986,144.91
4,23,2.90212,71.2554,7.18935,19.7395,11.4375,43.7072,19.7305,125.092
4,24,9.12077,58.7818,6.08988,18.3439,9.73871,39.8166,16.6334,102.278
4,25,11.8086,46.0401,4.90038,16.0192,7.86635,34.0023,13.5916,79.8061
4,26,11.7084,34.548,3.76496,13.1833,6.05072,27.3302,10.6067,59.6448
4,27,10.0158,25.0711,2.76267,10.2853,4.45603,20.8336,7.81496,42.835
4,28,7.74053,17.3247,1.95796,7.67651,3.15002,15.1379,5.35058,29.6243
4,29,5.51895,11.62,1.33126,5.51704,2.15084,10.6425,3.32987,19.7628
5,0,0.937778,-0.932411,0.0863232,0.0778903,0.119456,0.18551,1.59081,1.58863
5,1,2.79395,-2.78168,0.239599,0.222157,0.352378,0.56249,4.73568,4.74108
5,2,5.64689,-5.63496,0.47896,0.445972,0.700269,1.14367,9.59763,9.60331
5,3,9.96899,-9.96292,0.841601,0.78432,1.24004,2.02628,16.9507,16.9537
5,4,15.941,-15.9303,1.34542,1.25137,1.98144,3.23438,27.0951,27.0945
5,5,24.2055,-24.1999,2.03198,1.89064,3.00129,4.906,41.1526,41.1521
5,6,34.8841,-34.8736,2.92156,2.7282,4.32358,7.07745,59.3002,59.2978
5,7,47.1758,-46.1596,3.95355,3.69966,5.86829,9.67968,80.1997,80.2038
5,8,59.2197,-57.009,4.96821,4.67473,7.42193,12.2209,100.67,100.67
5,9,69.1806,-65.0218,5.83753,5.53682,8.79585,15.1476,117.656,117.795
5,10,73.9592,-67.6242,6.4882,6.79523,9.85997,17.2895,128.042,130.575
5,11,75.4956,-65.1842,6.82094,7.50081,10.4584,18.9049,130.725,136.377
5,12,72.7791,-55.9857,6.98667,8.89051,10.7757,21.6934,126.414,137.597
5,13,65.4623,-40.948,6.97859,9.98368,10.8027,23.8873,116.636,135.77
5,14,54.641,-19.7052,7.06353,11.5957,10.976,27.1869,103.323,135.641
5,15,40.4844,6.80024,7.41223,13.8026,11.5643,31.8285,88.3592,140.863
5,16,22.6913,36.8491,8.09984,16.3388,12.6684,37.3649,73.0099,153.466
5,17,1.38269,67.4587,9.04377,18.6135,14.131,42.5937,58.2571,172.512
5,18,-20.9847,94.1871,10.0009,20.0215,15.5765,46.1969,45.4492,193.463
5,19,-38.2562,112.579,10.717,20.6252,16.634,48.1428,36.208,209.695
5,20,-42.8917,120.923,11.0965,21.4128,17.2336,50.3604,31.0906,216.302
5,21,-32.1922,120.363,11.1633,23.2386,17.4573,54.5371,28.9918,211.855
5,22,-12.5196,112.848,10.8434,25.595,17.1212,59.3005,27.8642,196.795
5,23,6.12175,99.7062,10.0133,26.9568,15.9482,61.1452,26.4878,173.063
5,24,17.5487,83.2742,8.69745,26.2565,13.9259,57.988,23.9156,143.837
5,25,21.5914,65.7374,7.09985,23.5061,11.4027,50.4281,20.4696,113.31
5,26,20.5407,49.3904,5.4696,19.4842,8.79382,40.5947,16.4703,84.8737
5,27,16.9498,35.6872,4.00184,15.1346,6.43557,30.6522,12.3457,60.6594
5,28,12.582,24.3376,2.78492,11.1388,4.48443,21.9116,8.37309,41.3528
5,29,8.58757,15.98,1.85335,7.867,2.99837,15.0689,5.04676,26.9846
6,0,1.29889,-1.29066,0.11395,0.10483,0.155499,0.251257,2.20428,2.20507
6,1,3.87011,-3.85842,0.329934,0.301716,0.48104,0.784606,6.57503,6.57308
6,2,7.96669,-7.96006,0.678852,0.623332,0.991574,1.61445,13.5445,13.5419
6,3,14.4005,-14.3882,1.21771,1.12482,1.78379,2.91216,24.4705,24.4721
6,4,23.6909,-23.6754,1.98509,1.83902,2.91631,4.77787,40.2698,40.2685
6,5,36.9314,-36.9246,3.07859,2.86303,4.53919,7.4364,62.7829,62.7821
6,6,54.0778,-54.0217,4.49871,4.17715,6.64529,10.8839,91.9307,91.933
6,7,73.1818,-71.7389,6.07761,5.67057,9.02211,14.8601,124.407,124.371
6,8,90.3609,-87.6691,7.51955,7.06364,11.2357,18.4879,153.613,153.576
6,9,102.937,-98.6435,8.61423,8.19009,13.0116,21.9582,175.031,175.094
6,10,108.694,-102.64,9.29724,9.45058,14.221,24.2112,186.416,188.184
6,11,109.63,-99.9701,9.55968,10.0978,14.7935,25.6728,188.083,192.294
6,12,105.172,-88.417,9.57296,11.3054,14.9016,28.0542,180.734,190.059
6,13,94.9196,-67.8162,9.38315,12.4622,14.6379,30.3267,165.837,183.862
6,14,79.5754,-37.3097,9.30165,14.4377,14.5349,34.3445,145.273,179.318
6,15,58.9405,1.46051,9.54824,17.2968,14.9648,40.3618,121.224,181.464
6,16,31.8887,44.8042,10.192,20.3808,16.0035,47.1237,95.1945,192.882
6,17,-2.30274,86.6938,11.0474,22.3055,17.3001,51.7625,68.9056,211.73
6,18,-40.3775,119.371,11.7259,21.8045,18.2015,51.4582,46.0268,231.363
6,19,-71.6236,137.529,11.9788,19.5998,18.3889,47.3774,31.2724,244.17
6,20,-80.7488,143.486,12.0913,18.851,18.5076,46.3428,25.5627,248.293
6,21,-59.5806,142.655,12.4604,22.0614,19.3174,54.2524,25.6174,245.668
6,22,-20.8701,136.906,12.8433,28.2198,20.279,68.2231,27.9268,235.398
6,23,12.7926,125.343,12.6163,33.5898,20.168,78.7636,30.0613,215.477
6,24,31.3448,108.401,11.4998,35.3543,18.486,79.8027,29.9916,186.011
6,25,36.6065,87.8621,9.67921,33.0139,15.59,71.6117,27.48,150.59
6,26,33.6285,66.9677,7.56375,27.8261,12.1888,58.1326,23.078,114.452
6,27,26.9735,48.5293,5.54376,21.5984,8.93082,43.6341,17.7308,82.0839
6,28,19.4163,32.8628,3.82604,15.7315,6.16968,30.7338,11.9504,55.5131
6,29,12.8609,21.2559,2.51083,10.9174,4.04915,20.7335,7.02701,35.6024
7,0,1.71259,-1.70537,0.140599,0.136471,0.206258,0.331287,2.90883,2.90438
7,1,5.12755,-5.11914,0.437065,0.404935,0.637151,1.03661,8.70956,8.71159
7,2,10.7627,-10.7537,0.909307,0.841119,1.32762,2.1712,18.2874,18.2924
7,3,19.8976,-19.8899,1.67316,1.54869,2.45201,4.00546,33.8138,33.818
7,4,33.6528,-33.6456,2.80817,2.59281,4.11488,6.73836,57.2043,57.2047
7,5,53.6949,-53.5972,4.44743,4.1058,6.53134,10.7164,91.2814,91.2765
7,6,79.0811,-78.726,6.50614,6.01017,9.58272,15.7394,134.439,134.44
7,7,104.501,-102.871,8.56582,7.93588,12.6761,20.9091,177.653,177.625
7,8,123.128,-120.916,10.111,9.4468,15.083,24.8553,209.317,209.263
7,9,133.562,-130.838,11.0692,10.5275,16.7484,27.8355,227.072,227.052
7,10,137.515,-134.139,11.5605,11.5262,17.8639,29.6767,234.502,235.217
7,11,137.581,-132.063,11.6924,12.0703,18.4163,30.8176,234.697,236.631
7,12,133.163,-121.694,11.6218,12.8778,18.4183,32.4021,227.414,232.803
7,13,122.668,-99.1284,11.3991,14.0016,17.9921,34.6599,211.477,224.776
7,14,105.094,-60.8358,11.2423,16.3901,17.6625,39.6038,186.508,217.009
7,15,79.4725,-8.94111,11.3889,20.1399,17.8949,47.5769,154.03,215.297
7,16,44.0174,48.8032,11.8804,23.9725,18.7062,56.0298,115.932,222.666
7,17,-2.82078,100.752,12.403,25.1996,19.461,59.2867,75.6499,236.433
7,18,-57.8982,134.97,12.4164,21.5296,19.1928,52.0287,41.3898,248.921
7,19,-107.717,147.894,11.8164,15.1282,17.8017,37.9399,22.9829,254.191
7,20,-126.661,149.723,11.471,12.4211,17.0479,31.6516,18.9372,254.882
7,21,-89.8314,149.385,12.2499,16.9144,18.7215,43.8796,20.1513,254.478
7,22,-20.5111,147.474,13.732,28.0266,21.7697,71.9055,24.545,251.495
7,23,29.2687,141.512,14.5418,38.9812,23.3996,95.7401,30.0776,241.623
7,24,52.5114,128.926,14.0853,44.9616,22.7345,104.261,33.6614,220.029
7,25,57.0874,109.16,12.3808,44.2534,19.9775,96.9551,33.5895,186.051
7,26,50.7252,85.5112,9.91456,38.1944,15.9806,79.6632,29.7951,145.195
7,27,39.7102,62.6586,7.32011,29.7475,11.7922,59.5857,23.5435,105.181
7,28,27.9998,42.4791,5.02503,21.4717,8.10888,41.4569,16.0178,70.9522
7,29,18.1509,27.2396,3.26294,14.6644,5.27208,27.4736,9.3396,45.0393
8,0,2.14175,-2.12765,0.17815,0.164992,0.254148,0.415815,3.62585,3.63373
8,1,6.4434,-6.43325,0.549198,0.503023,0.793682,1.29726,10.9561,10.9547
8,2,13.7657,-13.7628,1.15919,1.06979,1.69285,2.76905,23.4082,23.4044
8,3,25.9968,-25.9882,2.17863,2.00592,3.18138,5.20637,44.1972,44.1897
8,4,45.0346,-44.9664,3.73984,3.43757,5.46789,8.95975,76.5564,76.5507
8,5,72.9335,-72.6194,5.98358,5.50009,8.76159,14.3943,123.987,123.986
8,6,106.04,-105.407,8.58248,7.87321,12.599,20.7718,180.265,180.265
8,7,132.447,-131.313,10.587,9.70862,15.6352,25.9086,225.16,225.146
8,8,144.406,-143.583,11.5581,10.6633,17.2,28.5157,245.49,245.472
8,9,147.956,-147.281,12.1319,11.4707,18.3304,30.2868,251.527,251.519
8,10,148.828,-148.125,12.4414,12.442,19.5322,32.007,253.151,253.281
8,11,148.733,-147.47,12.4198,13.0519,20.2752,33.1368,253.035,253.447
8,12,146.909,-142.657,12.4226,13.4461,20.3852,34.0031,250.093,251.921
8,13,140.354,-125.458,12.432,14.3605,20.056,36.056,239.999,247.38
