x,y,motor1,motor2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
11,5,-15.6893,94.5757,8.35438,16.8192,13.212,38.6075,23.3451,152.373
11,6,-34.581,125.472,10.8721,19.8749,17.0408,46.7673,29.8921,204.849
11,7,-68.3676,144.178,12.027,19.0322,18.5672,46.1512,27.2791,240.551
11,8,-105.184,149.503,11.8491,15.2593,17.897,38.1218,21.9612,252.892
11,9,-117.573,149.963,11.6637,14.014,17.4531,35.3566,20.6353,254.524
11,10,-68.6517,149.957,12.7797,23.7626,19.7217,57.5225,30.004,254.047
11,11,29.0816,149.921,15.1283,52.1315,24.3254,111.59,63.7825,253.166
11,12,103.068,149.885,16.7051,87.5334,27.6726,156.632,117.776,253.2
11,13,136.639,149.854,16.3761,120.474,28.4147,160.596,178.35,253.901
11,14,147.242,149.902,14.6718,163.513,27.7245,121.874,225.671,254.53
11,15,149.388,149.914,13.4822,197.495,27.2883,80.5291,244.94,254.754
11,16,149.591,149.705,14.3294,150.907,27.335,69.8948,247.589,254.551
11,17,149.856,149.548,15.5855,59.7649,27.5938,55.5872,252.073,254.632
11,18,149.972,149.601,15.497,23.702,27.5655,48.5698,254.343,254.841
11,19,149.982,148.863,14.7645,17.7978,25.1415,43.2133,254.584,254.801
11,20,150,147.488,12.9422,13.9915,21.253,35.7072,254.78,254.812
11,21,149.999,146.146,11.8144,11.8293,19.0727,31.5272,254.913,254.874
11,22,149.991,143.133,11.4959,11.0574,18.2287,30.0344,254.927,254.862
11,23,149.825,130.715,11.5876,11.112,17.9882,29.7415,254.625,254.404
11,24,148.003,96.0676,11.7627,11.4277,17.8791,29.683,251.544,250.682
11,25,139.62,45.6158,11.4115,11.3857,17.1134,28.1321,237.284,235.419
11,26,120.268,3.86211,10.0193,9.17256,14.9094,24.4354,204.454,202.423
11,27,92.3247,-18.4741,7.74103,7.10981,11.4883,18.8122,156.949,156.49
11,28,63.7691,-24.8365,5.35828,4.9384,7.94611,13.0045,108.403,108.402
11,29,40.1629,-22.267,3.34531,3.11889,4.97325,8.13862,68.2684,68.2746
12,0,-2.70278,6.60069,0.542111,0.517287,0.854441,1.38165,0.608794,10.7633
12,1,-3.93629,11.921,0.989799,0.947618,1.56966,2.54112,1.05087,19.1259
12,2,-4.92258,22.4734,1.91193,1.87062,3.04594,7.39845,2.43518,36.1498
12,3,-6.23552,39.3634,3.57274,6.59543,5.67021,15.9418,4.10354,63.9045
12,4,-7.85728,66.0271,6.00763,10.687,9.53084,29.5716,12.1657,108.233
12,5,-14.4095,99.6524,8.93896,17.8344,14.2076,41.8942,22.4472,164.049
12,6,-33.5473,130.501,11.4502,20.3868,18.0534,49.459,26.9086,217.116
12,7,-69.2019,146.871,12.3006,18.1052,19.0837,45.7186,22.9838,247.916
12,8,-114.183,149.936,11.6857,12.8726,17.5869,33.3628,18.4916,254.722
12,9,-144.15,150,11.1054,10.2686,16.2563,25.9899,17.8363,254.999
12,10,-65.2635,149.998,12.7643,19.0652,19.8515,52.2985,21.6656,254.925
12,11,56.754,149.993,16.0008,49.478,25.8558,128.1,48.4489,254.777
12,12,123.32,149.988,18.1919,86.5243,29.5383,192.208,97.0149,254.816
12,13,144.923,149.979,17.7211,105.765,29.6028,203.292,169.091,254.925
12,14,149.428,149.991,15.1343,136.018,27.6665,159.042,230.973,254.984
12,15,149.986,149.999,12.4038,236.463,27.0227,59.0705,253.267,254.999
12,16,149.758,149.755,13.458,194.365,27.294,79.0581,246.391,254.908
12,17,149.625,147.974,14.7357,110.317,27.1094,73.4226,245.349,254.617
12,18,149.782,145.107,14.9909,51.32,26.1681,57.0072,249.914,254.551
12,19,149.881,139.685,14.3906,28.6427,24.1962,46.4978,252.419,254.559
12,20,149.999,129.778,13.36,19.0603,21.6614,38.8105,253.716,254.595
12,21,149.994,115.045,12.5979,14.6676,19.843,34.1107,254.383,254.648
12,22,149.955,92.2989,12.3316,12.9261,18.9482,31.9686,254.547,254.581
12,23,149.667,56.3626,12.3577,12.3806,18.5734,31.0599,254.201,253.981
12,24,148.093,11.312,12.3396,12.0277,18.2704,30.3919,251.697,251.028
12,25,142.279,-27.3095,11.9194,11.6807,17.5528,28.8132,241.82,240.704
12,26,127.925,-48.5362,10.7494,9.80704,15.8181,25.9155,217.469,216.243
12,27,103.637,-52.663,8.70627,7.98826,12.8427,21.0238,176.182,175.858
12,28,74.734,-45.9459,6.27869,5.79227,9.2816,15.1845,127.043,127.041
12,29,48.446,-34.619,4.04668,3.76004,6.00226,9.81578,82.355,82.356
13,0,-2.58708,6.46202,0.534283,0.519179,0.854617,1.36935,0.573755,10.7632
13,1,-3.67956,11.6595,0.982862,0.946545,1.56764,2.53467,0.989146,19.1948
13,2,-4.13981,22.1901,1.91704,1.89685,3.07725,7.67533,2.37375,36.5185
13,3,-4.26805,39.1629,3.63117,6.90385,5.79073,16.7691,3.99741,64.8067
13,4,-3.61007,65.837,6.12082,11.2298,9.77643,31.0931,11.8794,109.479
13,5,-5.81001,99.2596,9.13401,18.6415,14.648,44.4903,21.3939,165.401
13,6,-16.1771,129.952,11.7895,21.7082,18.8529,53.7035,25.4399,218.004
13,7,-36.0306,146.459,12.9157,20.2849,20.5438,52.5593,21.9614,247.952
13,8,-55.7859,149.855,12.7647,16.2985,20.1673,44.1666,17.3583,254.626
13,9,-36.4472,149.998,13.0527,15.4537,20.9935,43.7034,14.7041,254.982
13,10,56.9633,150,14.8786,22.0064,25.1487,68.1414,14.4266,254.99
13,11,114.534,150,17.1617,45.7501,28.2647,150.849,35.4318,254.987
13,12,143.04,150,19.6371,84.1841,31.1676,227.808,62.7205,254.994
13,13,148.869,149.998,20.6274,114.59,32.7178,239.592,121.565,254.998
13,14,149.964,150,16.5239,41.8059,27.1008,242.47,237.709,255
13,15,149.826,149.964,15.123,137.505,27.693,158.281,233.508,254.995
13,16,149.543,149.154,14.6222,164.354,27.7717,118.98,232.44,254.933
13,17,149.288,143.332,14.9327,123.449,27.1408,98.8589,233.34,254.7
13,18,149.442,129.383,14.793,72.3222,25.5126,72.8796,241.233,254.515
13,19,149.676,106.536,14.2746,40.6299,23.5177,53.9069,247.842,254.503
13,20,149.997,72.6445,13.7105,24.7464,21.615,42.5144,251.71,254.589
13,21,149.994,29.74,13.3999,17.2954,20.2364,36.2386,253.646,254.707
13,22,149.97,-15.4434,13.3613,14.0849,19.4495,33.1848,254.354,254.753
13,23,149.857,-54.9821,13.2924,12.7596,18.9379,31.5747,254.538,254.591
13,24,149.291,-83.475,12.9495,11.9913,18.4209,30.4408,253.773,253.586
13,25,146.78,-98.9354,12.3966,11.5734,17.8132,29.2121,249.504,249.163
13,26,138.132,-100.396,11.5135,10.4532,16.7254,27.4156,234.825,234.319
13,27,118.002,-88.7943,9.81662,8.99512,14.386,23.5717,200.601,200.41
13,28,88.2427,-69.2597,7.35525,6.78811,10.8471,17.7569,150.009,150.01
13,29,58.1829,-48.319,4.83888,4.50533,7.17435,11.7364,98.9091,98.9089
14,0,-2.28755,6.00747,0.508469,0.493293,0.808581,1.30134,0.509955,10.2062
14,1,-3.14757,10.7627,0.917934,0.897972,1.47772,2.39013,0.868608,18.1595
14,2,-2.9015,20.6399,1.81937,1.80509,2.92774,7.54082,2.17812,34.6697
14,3,-1.51886,36.6347,3.4778,6.88744,5.57761,16.7467,3.66276,61.57
14,4,2.1689,61.7663,5.8937,11.2983,9.48818,31.2727,11.1296,103.8
14,5,6.2311,93.5888,8.89615,19.0676,14.4184,45.8489,20.1592,157.202
14,6,8.72141,124.39,11.8103,23.4324,19.1959,58.3905,24.8749,209.57
14,7,12.3994,143.61,13.6264,24.2813,22.3124,63.513,22.5357,243.381
14,8,32.4294,149.421,14.4021,22.2125,24.0421,61.8509,16.4144,253.913
14,9,92.1975,149.992,15.2993,20.109,26.618,59.8365,8.95887,254.982
14,10,144.461,150,15.9884,17.992,28.7756,54.5535,2.78673,255
14,11,141.106,150,17.4234,39.6354,29.0473,157.591,28.8748,255
14,12,149.57,150,18.3538,46.8778,29.008,249.703,48.3858,255
14,13,149.905,150,26.4957,208.442,40.5258,253.08,26.2702,255
14,14,149.688,149.987,21.1528,128.588,33.5334,239.675,131.867,254.999
14,15,149.4,149.664,17.9511,118.27,30.1196,203.546,186.154,254.987
14,16,148.957,146.224,16.516,132.219,28.9088,159.671,203.053,254.902
14,17,148.796,130.767,15.7017,112.501,27.3459,121.295,216.629,254.692
14,18,149.092,96.409,14.9568,74.8775,25.1196,85.3424,231.812,254.548
14,19,149.506,46.1644,14.3304,43.7276,22.9299,58.9099,243.613,254.615
14,20,149.995,-12.5552,14.0236,25.3658,21.2673,43.4348,250.56,254.767
14,21,149.997,-68.2116,14.142,16.7013,20.2646,35.9412,253.679,254.89
14,22,149.996,-108.185,14.4752,13.512,19.7364,33.0099,254.646,254.953
14,23,149.988,-128.508,14.3557,12.4326,19.1888,31.571,254.909,254.962
14,24,149.937,-136.821,13.3894,11.6516,18.2619,29.948,254.89,254.876
14,25,149.524,-139.62,12.3968,11.0951,17.4202,28.5402,254.187,254.152
14,26,146.353,-135.39,11.8321,10.6926,16.9903,27.8699,248.8,248.685
14,27,132.121,-119.012,10.7415,9.831,15.6702,25.7054,224.606,224.515
14,28,102.381,-91.2283,8.41614,7.77475,12.3993,20.3151,174.047,174.049
14,29,68.155,-61.5916,5.63258,5.24527,8.35057,13.6632,115.866,115.864
15,0,-1.79123,5.41213,0.460016,0.445461,0.738452,1.19439,0.451437,9.19343
15,1,-2.30794,9.55867,0.822626,0.806822,1.33354,2.1764,0.738641,16.2485
15,2,-1.38627,18.323,1.64425,1.64563,2.66078,7.06344,1.91075,31.0294
15,3,1.35686,32.5209,3.16247,6.54612,5.10372,15.8898,3.20141,55.0087
15,4,7.57029,54.8836,5.37982,10.8396,8.71962,29.9343,10.0468,92.5613
15,5,16.6977,83.7704,8.22052,18.7548,13.4444,45.0715,18.6284,141.056
15,6,28.8077,114.001,11.2906,24.493,18.5659,60.7277,24.5143,192.167
15,7,46.3091,136.961,13.7568,28.0335,22.8708,72.4786,24.5514,231.98
15,8,74.7344,147.557,15.1968,28.2211,25.7488,77.1887,19.4779,250.673
15,9,112.693,149.838,15.9413,26.3372,27.6775,76.9616,13.036,254.715
15,10,135.536,149.992,16.4671,28.1915,28.7224,88.0685,12.719,254.988
15,11,142.14,149.997,17.9396,49.8065,29.7187,163.094,30.3102,254.998
15,12,147.732,149.998,20.2631,88.8178,32.0014,231.912,43.086,255
15,13,149.03,149.98,23.3617,151.877,36.2585,244.726,46.7765,255
15,14,148.874,149.766,22.358,148.509,35.1692,236.201,88.4614,254.997
15,15,148.385,147.677,19.7062,129.147,32.0715,210.45,140.924,254.965
15,16,148.04,136.934,17.7423,119.412,29.689,172.504,175.299,254.815
15,17,148.175,105.544,16.2396,97.8787,27.1814,128.73,202.491,254.586
15,18,148.772,49.6396,15.0573,66.2455,24.4897,87.5749,225.805,254.584
15,19,149.43,-18.5244,14.3335,38.5711,22.2664,57.7155,242.191,254.81
15,20,149.988,-81.0706,14.2144,21.8478,20.9372,41.2686,251.015,254.964
15,21,149.998,-124.167,14.722,14.8231,20.4316,34.8082,254.251,254.996
15,22,150,-143.856,15.6013,13.0573,20.261,33.2358,254.921,255
15,23,150,-148.495,15.8215,12.6503,19.8285,32.4502,254.994,255
15,24,149.999,-149.045,13.7343,11.6002,18.1935,29.7072,254.999,254.999
15,25,149.992,-149.419,11.8551,10.5685,16.4592,26.8053,254.986,254.986
15,26,149.531,-148.041,11.5792,10.4652,16.4777,26.9782,254.202,254.193
15,27,141.531,-136.857,11.194,10.2444,16.2952,26.7594,240.603,240.577
15,28,113.561,-107.459,9.19399,8.51074,13.5624,22.2416,193.052,193.052
15,29,76.0563,-71.8667,6.23418,5.8234,9.26533,15.1682,129.293,129.295
16,0,-1.30846,4.63854,0.396515,0.396018,0.644322,1.04574,0.368472,7.88468
16,1,-1.47351,8.13048,0.711119,0.700486,1.15799,1.88843,0.602981,13.8084
16,2,-0.104244,15.48,1.41078,1.4201,2.29925,6.28989,1.60184,26.3113
16,3,3.40039,27.3824,2.73023,5.91148,4.42062,14.2959,2.66623,46.4869
16,4,10.818,46.182,4.64158,9.86707,7.56229,27.1264,8.71612,78.0175
16,5,22.2106,70.952,7.16432,17.4931,11.7822,41.7172,16.6693,119.595
16,6,38.2539,98.8464,10.119,24.0711,16.7321,58.8041,23.5738,166.597
16,7,59.7781,124.067,12.9428,30.1265,21.5795,75.768,26.9836,209.922
16,8,85.7447,140.575,15.0434,34.2938,25.3512,89.3385,26.2266,238.685
16,9,110.857,147.596,16.2658,37.3892,27.6399,100.881,24.1109,250.921
16,10,127.864,149.394,17.1545,44.8806,28.9603,122.888,26.7576,254.064
16,11,137.604,149.748,18.4561,64.3817,30.2946,167.978,37.3079,254.716
16,12,143.622,149.77,20.1588,94.7043,32.1676,210.223,48.6101,254.883
16,13,146.146,149.331,21.4743,123.892,33.8755,226.032,61.6363,254.895
16,14,146.682,147.415,21.2009,131.266,33.6494,221.187,88.6626,254.769
16,15,146.56,139.658,19.6725,122.186,31.7515,199.75,125.997,254.349
16,16,146.527,116.865,17.8588,106.214,29.1904,164.236,162.829,253.605
16,17,147.024,70.1919,16.1761,82.2332,26.305,121.205,196.32,253.1
16,18,148.106,3.26028,14.8823,54.3948,23.5921,81.2603,224.068,253.504
16,19,149.236,-65.5072,14.1827,31.5089,21.6792,53.1317,242.738,254.405
16,20,149.951,-116.661,14.1519,18.4787,20.8539,38.8757,251.918,254.907
16,21,149.998,-142.461,14.7212,13.9058,20.8686,34.5591,254.637,254.997
16,22,150,-149.397,15.741,13.2102,20.9673,34.104,254.988,255
16,23,150,-149.993,17.1512,13.0237,20.3231,33.3347,255,255
16,24,150,-149.949,13.6437,11.7167,18.5234,30.2046,255,255
16,25,150,-149.997,11.1713,10.1252,15.4722,24.985,255,255
16,26,149.939,-149.767,11.3246,10.285,16.2101,26.5789,254.897,254.896
16,27,144.853,-142.978,11.277,10.3567,16.5004,27.1374,246.251,246.239
16,28,118.332,-114.825,9.49323,8.82957,14.0732,23.093,201.164,201.164
16,29,79.293,-76.6124,6.47134,6.06644,9.65012,15.8008,134.795,134.795
17,0,-0.894748,3.80956,0.331749,0.324585,0.540162,0.869547,0.296617,6.47801
17,1,-0.825884,6.58604,0.578955,0.577608,0.954484,1.56374,0.467764,11.2022
17,2,0.755597,12.5109,1.1514,1.16627,1.89345,5.33847,1.29676,21.2644
17,3,4.38111,21.9781,2.23587,5.09103,3.63919,12.2177,2.12939,37.3644
17,4,11.6859,36.9197,3.7926,8.50754,6.2064,23.2435,7.26875,62.4119
17,5,22.836,56.8456,5.87371,15.3561,9.69299,36.1636,14.2842,95.8509
17,6,38.5154,80.4725,8.44744,21.9098,13.9878,52.4378,21.5058,135.56
17,7,58.9997,104.597,11.2018,29.2824,18.6294,71.2211,27.6,176.755
17,8,82.1393,124.472,13.6865,36.7398,22.8608,90.6915,31.6136,211.274
17,9,103.646,137.315,15.5709,44.54,26.0252,110.675,34.5926,233.688
17,10,119.874,143.588,16.9608,55.042,28.1411,134.703,39.4529,244.947
17,11,130.694,145.986,18.1926,70.8356,29.7253,164.17,47.905,249.736
17,12,137.441,146.194,19.3074,90.2118,31.0704,189.782,59.1445,251.592
17,13,140.952,143.858,19.9329,106.122,31.8336,201.086,74.5412,251.92
17,14,142.245,137.221,19.6594,111.168,31.4407,196.057,97.4337,251.106
17,15,142.448,120.965,18.5377,104.309,29.8172,175.744,127.601,249.367
17,16,142.599,87.9652,16.9968,88.3842,27.3846,143.337,161.091,247.553
17,17,143.627,35.0263,15.5015,66.5688,24.7315,105.777,193.989,247.268
17,18,145.816,-30.386,14.4059,43.9264,22.502,72.0135,222.402,249.407
17,19,148.255,-90.8888,13.8614,26.2917,21.1727,48.7605,242.308,252.602
17,20,149.746,-130.575,13.8026,16.7098,20.8555,37.5353,252.127,254.547
17,21,149.989,-146.777,13.9938,13.7644,21.2574,34.7879,254.74,254.98
17,22,150,-149.846,14.1226,13.5704,21.8783,35.2299,254.995,255
17,23,150,-149.999,14.0306,13.7525,22.9229,36.5846,255,255
17,24,150,-149.985,12.835,12.1038,19.634,32.023,255,255
17,25,150,-149.999,11.1455,10.1644,16.9522,28.6117,255,255
17,26,149.844,-149.695,11.3435,10.3968,16.8466,27.9887,254.735,254.733
17,27,143.248,-141.866,11.1966,10.3947,16.6443,27.4166,243.522,243.508
17,28,115.044,-112.662,9.23968,8.66511,13.8184,22.6686,195.574,195.574
17,29,76.3556,-74.5793,6.2283,5.87505,9.3478,15.2963,129.799,129.799
18,0,-0.5756,3.00251,0.26712,0.264895,0.429588,0.693275,0.224926,5.10388
18,1,-0.383293,5.12481,0.456606,0.456897,0.755056,1.23963,0.353808,8.70813
18,2,1.15076,9.67897,0.900059,0.920747,1.48858,4.3234,1.01244,16.4572
18,3,4.47166,16.8955,1.74881,4.18682,2.85608,9.9456,1.64526,28.7248
18,4,10.8409,28.2143,2.95839,6.97082,4.83864,18.8915,5.82389,47.6358
18,5,20.2956,43.2736,4.55978,12.6856,7.52811,29.4314,11.6374,72.9263
18,6,33.3926,61.6186,6.59189,18.4251,10.9065,43.149,18.2776,103.716
18,7,50.4002,81.7504,8.91793,25.538,14.7824,60.1587,25.3156,137.972
18,8,69.7774,100.615,11.2744,33.7813,18.7014,79.6859,32.0167,170.843
18,9,88.8824,115.826,13.3825,43.1359,22.1518,100.908,38.7048,197.725
18,10,105.089,125.823,15.1072,54.0087,24.8549,123.309,46.4323,216.495
18,11,117.106,130.89,16.4415,66.5111,26.8017,145.082,55.9852,227.757
18,12,125.071,131.438,17.3557,78.9451,28.0415,161.587,68.0503,233.527
18,13,129.595,126.692,17.7107,87.585,28.4523,167.643,83.8109,235.409
18,14,131.501,115.451,17.3854,89.1223,27.8838,161.323,103.997,234.473
18,15,132.065,93.9775,16.4795,82.5477,26.4116,143.361,128.797,232.166
18,16,132.799,58.6141,15.2999,69.3621,24.414,117.151,156.927,230.67
18,17,135.106,9.33343,14.2312,52.5715,22.4503,88.3379,186.371,232.41
18,18,139.471,-47.3385,13.5538,35.9868,21.0426,63.0289,214.336,238.355
18,19,144.685,-98.8578,13.316,23.1984,20.4591,45.5416,236.772,246.417
18,20,148.566,-133.062,13.3088,16.0784,20.6228,36.9013,250.027,252.5
18,21,149.847,-147.145,13.1708,13.8134,21.1851,34.695,254.446,254.734
18,22,149.997,-149.854,12.5737,13.7363,21.5689,34.7792,254.986,254.996
18,23,150,-149.999,11.5087,13.8968,21.2369,34.3177,255,255
18,24,149.999,-149.971,12.129,12.7988,20.3165,33.0443,254.998,254.998
18,25,149.937,-149.838,11.6795,11.1901,18.1967,30.1466,254.893,254.892
18,26,148.306,-147.787,11.5638,10.9034,17.6274,29.148,252.12,252.11
18,27,135.161,-133.537,10.7608,10.1797,16.2898,26.7644,229.774,229.749
18,28,103.596,-101.731,8.38967,7.95968,12.6806,20.7665,176.112,176.112
18,29,67.6731,-66.4484,5.54017,5.26169,8.36749,13.6795,115.037,115.04
19,0,-0.354856,2.2838,0.203259,0.203511,0.329899,0.542237,0.165125,3.88459
19,1,-0.123682,3.84885,0.348208,0.345321,0.57504,0.945166,0.25609,6.53271
19,2,1.2145,7.22249,0.678556,0.697634,1.12251,3.3643,0.757208,12.2781
19,3,3.98161,12.5032,1.31847,3.29592,2.15451,7.75033,1.22779,21.2434
19,4,9.07948,20.712,2.20731,5.44584,3.60926,14.6339,4.491,34.9228
19,5,16.3589,31.48,3.36876,9.92056,5.56371,22.6456,8.99777,53.0502
19,6,26.2209,44.6835,4.85085,14.4489,8.01701,33.1191,14.4408,75.2617
19,7,38.9998,59.7443,6.60482,20.2648,10.9194,46.4358,20.9016,100.851
19,8,53.7261,74.7123,8.4889,27.3378,14.0152,62.2503,27.809,127.155
19,9,69.0426,88.1489,10.324,35.5534,16.9938,79.7807,35.4664,151.408
19,10,83.2984,98.1841,11.9586,44.6485,19.5871,97.6836,44.418,171.445
19,11,94.9502,103.864,13.2493,53.9261,21.5589,113.677,54.768,185.871
19,12,103.393,104.389,14.0925,61.9357,22.792,124.692,66.9657,194.793
19,13,108.733,98.7152,14.4173,66.6237,23.2012,127.881,81.6192,199.058
19,14,111.502,86.4438,14.2139,66.5418,22.7901,122.396,98.5802,199.793
19,15,113.062,65.5888,13.6247,61.3394,21.7564,109.154,118.398,199.198
19,16,115.119,34.677,12.9047,52.071,20.463,90.8601,141.274,200.086
19,17,119.25,-5.55667,12.3489,40.7631,19.363,71.3371,166.924,205.153
19,18,126.178,-51.0133,12.1544,29.7616,18.837,54.3338,194.17,215.641
19,19,134.989,-94.1844,12.3271,21.1031,19.0229,42.3908,220.059,229.907
19,20,143.241,-126.65,12.6225,15.893,19.7459,36.1519,240.142,243.378
19,21,148.063,-143.76,12.6584,13.8671,20.5891,34.2528,251.04,251.668
19,22,149.694,-149.037,12.2515,13.6238,21.0942,34.1965,254.401,254.474
19,23,149.925,-149.798,11.8766,13.6261,21.0629,34.0714,254.863,254.871
19,24,149.704,-149.493,12.0062,13.0438,20.4267,33.1628,254.493,254.494
19,25,147.866,-147.297,11.9078,12.0626,19.1216,31.2381,251.366,251.362
19,26,139.465,-138.255,11.2433,10.9617,17.499,28.6479,237.091,237.059
19,27,117.608,-115.915,9.54979,9.19703,14.6547,23.9707,199.932,199.885
19,28,85.6388,-84.4421,7.00746,6.71372,10.682,17.4552,145.583,145.581
19,29,55.2491,-54.6331,4.5499,4.35005,6.90838,11.2765,93.9204,93.9195
20,0,-0.20707,1.68528,0.151036,0.148418,0.252176,0.400057,0.122377,2.87093
20,1,0.011027,2.79474,0.256816,0.259146,0.428688,0.693154,0.183992,4.75348
20,2,1.10147,5.21378,0.49955,0.511798,0.826625,2.51752,0.557842,8.86597
20,3,3.24549,8.95582,0.965154,2.50052,1.57228,5.81041,0.882897,15.2226
20,4,7.08154,14.7118,1.59126,4.0792,2.60231,10.881,3.34565,24.7665
20,5,12.3324,22.0813,2.39139,7.4002,3.95282,16.6357,6.67548,37.2029
20,6,19.1721,30.9855,3.40639,10.6897,5.62444,24.0402,10.6242,52.2217
20,7,27.9931,41.2854,4.61766,14.951,7.61333,33.4627,15.5986,69.7383
20,8,38.1619,51.7048,5.94755,20.1714,9.78723,44.6887,21.1341,88.303
20,9,49.0832,61.4747,7.29372,26.2208,11.9734,57.1293,27.6196,106.498
20,10,59.8882,69.0624,8.5582,32.7573,13.9916,69.6866,35.526,122.974
20,11,69.3732,73.3964,9.60332,39.0663,15.6195,80.5939,44.7127,136.161
20,12,76.8362,73.4004,10.3175,44.1324,16.6988,87.87,55.2819,145.44
20,13,82.1372,68.1238,10.6547,46.8311,17.1648,89.9229,67.4532,151.065
20,14,85.468,57.5707,10.6243,46.5257,17.0391,86.4405,80.8105,153.693
20,15,88.0018,40.7443,10.356,43.1766,16.5218,78.1797,96.1369,155.423
20,16,91.2467,17.1231,10.0427,37.4759,15.9018,66.9332,114.279,158.858
20,17,96.6231,-12.6354,9.90021,30.628,15.5172,55.054,135.821,166.439
20,18,104.978,-46.3559,10.0731,23.9712,15.641,44.7433,160.717,179.579
20,19,115.979,-80.2304,10.5783,18.6152,16.3717,37.4813,187.501,197.646
20,20,127.949,-109.565,11.2389,15.1695,17.5582,33.6558,212.884,217.33
20,21,137.695,-130.089,11.7601,13.562,18.8206,32.512,232.466,233.961
20,22,143.551,-140.675,11.9428,13.1335,19.7207,32.6265,243.499,243.988
20,23,145.245,-143.889,11.8819,12.976,19.918,32.5178,246.727,246.885
20,24,142.903,-141.719,11.6771,12.3888,19.2615,31.4004,242.868,242.9
20,25,134.588,-133.224,11.0289,11.3436,17.6697,28.7785,228.763,228.765
20,26,117.516,-116.079,9.64704,9.51156,15.1049,24.6209,199.777,199.725
20,27,92.3711,-91.1813,7.59944,7.386,11.7352,19.1414,157.032,156.969
20,28,65.0041,-64.5541,5.36292,5.17362,8.21598,13.4056,110.509,110.508
20,29,41.8962,-41.7465,3.46466,3.33402,5.28669,8.62255,71.2179,71.2188
21,0,-0.120312,1.21059,0.115516,0.1133,0.180015,0.296649,0.0913697,2.06269
21,1,0.0694481,1.98058,0.187391,0.181924,0.30272,0.498636,0.128978,3.36556
21,2,0.902239,3.66852,0.354243,0.359452,0.586649,1.8277,0.396409,6.24161
21,3,2.48998,6.24937,0.678365,1.84658,1.10657,4.21889,0.62928,10.6202
21,4,5.12573,10.0553,1.09897,2.95031,1.80289,7.75183,2.21227,16.8921
21,5,8.56538,14.755,1.62971,5.301,2.68168,11.6571,4.26504,24.815
21,6,12.9052,20.3322,2.27054,7.54264,3.74358,16.5589,6.66331,34.1905
21,7,18.4026,26.7285,3.0322,10.4169,4.99984,22.7134,9.71181,45.0637
21,8,24.7481,33.1619,3.88381,13.9096,6.38192,29.9725,13.2218,56.7583
21,9,31.6979,39.2521,4.75618,17.9156,7.79936,37.9605,17.5649,68.5986
21,10,38.8845,43.8853,5.60693,22.1496,9.15558,45.9458,23.1918,79.9429
21,11,45.5058,46.2677,6.32719,26.1269,10.2891,52.8049,29.8879,89.6098
21,12,51.0723,45.5632,6.8517,29.2282,11.0956,57.3897,37.6744,97.0431
21,13,55.4294,41.1171,7.15282,30.8522,11.5223,58.8477,46.6326,102.287
21,14,58.5783,33.0967,7.22308,30.7048,11.5768,57.0249,56.3484,105.585
21,15,61.399,21.0038,7.16598,28.8397,11.4111,52.4507,67.6367,108.578
21,16,65.0248,4.67733,7.11311,25.6566,11.242,46.1954,81.4187,113.267
21,17,70.5109,-15.4294,7.21434,21.8454,11.2849,39.6063,98.4231,121.481
21,18,78.5425,-38.2395,7.55423,18.1304,11.7207,33.9436,118.944,134.379
21,19,89.0675,-62.0137,8.15959,15.0969,12.6188,30.028,142.32,151.798
21,20,101.115,-84.5049,8.92475,13.0701,13.8674,28.0746,166.484,171.622
21,21,112.084,-102.882,9.64663,12.0008,15.1742,27.6222,187.863,190.28
21,22,119.785,-114.598,10.1233,11.5555,16.1562,27.8083,202.251,203.472
21,23,121.888,-118.789,10.1764,11.1865,16.3647,27.3554,206.531,207.07
21,24,117.085,-114.938,9.71709,10.2413,15.5547,25.6584,198.809,198.923
21,25,104.932,-103.456,8.69978,9.02713,13.7553,22.4317,178.304,178.31
21,26,86.7172,-85.8019,7.18841,7.07716,11.2204,18.2628,147.417,147.342
21,27,65.7053,-65.2278,5.44601,5.31146,8.4216,13.7136,111.696,111.624
21,28,45.8197,-45.8088,3.80426,3.68361,5.83511,9.51095,77.8828,77.8855
21,29,29.8972,-29.8882,2.48837,2.40054,3.79777,6.1925,50.8229,50.8282
22,0,-0.06943,0.850878,0.0826113,0.0812469,0.132778,0.21308,0.0656279,1.45008
22,1,0.087324,1.37745,0.130087,0.129042,0.212855,0.348644,0.0909738,2.33216
22,2,0.724559,2.48967,0.239853,0.24846,0.399342,1.28932,0.275532,4.22893
22,3,1.87407,4.2159,0.466088,1.31508,0.76152,2.97763,0.423669,7.16464
22,4,3.60551,6.61493,0.735319,2.06492,1.21062,5.33786,1.33455,11.0806
22,5,5.76549,9.48511,1.06965,3.61765,1.75318,7.88678,2.48495,15.9024
22,6,8.34998,12.7619,1.45421,5.0489,2.39678,10.9721,3.73243,21.4078
22,7,11.5256,16.4149,1.90618,6.86399,3.13686,14.7676,5.2406,27.6066
22,8,15.2517,20.1274,2.41059,9.03032,3.96246,19.1934,7.19423,34.4332
22,9,19.3734,23.5532,2.93796,11.4741,4.80633,23.9908,9.7405,41.4681
22,10,23.7612,25.9675,3.45905,14.023,5.63762,28.7288,13.2615,48.4626
22,11,27.9548,26.9119,3.91309,16.3607,6.35309,32.7838,17.6003,54.7082
