x,y,motor1,motor2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
11,8,-108.541,149.542,11.7853,14.8547,17.755,37.1173,21.648,253.056
11,9,-124.286,149.971,11.5253,13.1552,17.1518,33.1573,20.0521,254.627
11,10,-74.4669,149.961,12.6507,22.7114,19.4545,55.1033,29.0531,254.123
11,11,27.638,149.922,15.0948,51.7157,24.2576,110.904,63.3073,253.191
11,12,103.101,149.886,16.7057,87.5001,27.6724,156.827,117.873,253.214
11,13,136.914,149.858,16.3486,120.839,28.3983,160.582,179.445,253.926
11,14,147.502,149.911,14.5069,167.931,27.6562,118.25,228.122,254.575
11,15,149.525,149.933,13.1956,208.008,27.2224,73.8139,247.106,254.81
11,16,149.628,149.732,14.1774,156.93,27.3248,67.9493,248.24,254.592
11,17,149.87,149.591,15.5191,57.7002,27.6952,54.9739,252.352,254.668
11,18,149.979,149.694,15.3105,21.6937,27.8563,48.7482,254.496,254.878
11,19,149.983,148.976,14.754,17.4334,25.3786,43.5691,254.625,254.82
11,20,150,147.62,12.9032,13.8829,21.2388,35.657,254.792,254.822
11,21,150,146.586,11.7305,11.6627,18.9798,31.307,254.923,254.889
11,22,149.993,144.785,11.3788,10.8162,18.1675,29.7983,254.944,254.896
11,23,149.841,132.452,11.5359,11.0149,17.9803,29.675,254.659,254.458
11,24,148.03,96.793,11.7529,11.409,17.8779,29.673,251.591,250.741
11,25,139.638,45.7892,11.4109,11.3834,17.1143,28.1333,237.315,235.453
11,26,120.275,3.88976,10.0195,9.17277,14.9099,24.4364,204.466,202.435
11,27,92.3267,-18.4711,7.74115,7.10992,11.4885,18.8125,156.952,156.493
11,28,63.7697,-24.8364,5.35832,4.93843,7.94617,13.0046,108.404,108.403
11,29,40.163,-22.267,3.34532,3.1189,4.97327,8.13864,68.2686,68.2748
12,0,-2.70278,6.60069,0.542111,0.517287,0.854441,1.38165,0.608794,10.7633
12,1,-3.93629,11.921,0.989799,0.947619,1.56966,2.54112,1.05087,19.1259
12,2,-4.92261,22.4735,1.91194,1.87062,3.04594,7.39846,2.43518,36.1498
12,3,-6.23577,39.3636,3.57275,6.59544,5.67023,15.9418,4.10356,63.9049
12,4,-7.85955,66.0286,6.00772,10.687,9.53096,29.5715,12.1658,108.235
12,5,-14.4305,99.661,8.93935,17.8331,14.208,41.8915,22.4463,164.064
12,6,-33.7299,130.535,11.4497,20.3694,18.0506,49.4187,26.8924,217.181
12,7,-70.5778,146.929,12.2786,17.958,19.0318,45.3459,22.8848,248.047
12,8,-121.339,149.95,11.5472,12.2636,17.2692,31.6042,18.3508,254.782
12,9,-149.999,150,11,10,16.0001,25.0002,17.9999,255
12,10,-79.5403,149.999,12.4509,17.1718,19.1917,46.905,20.6432,254.942
12,11,55.2618,149.993,15.9519,48.6286,25.7664,127.164,47.6128,254.786
12,12,124,149.988,18.23,86.2558,29.5751,193.733,96.7486,254.824
12,13,145.487,149.982,17.6767,103.028,29.5037,205.746,173.034,254.934
12,14,149.649,149.995,14.8087,135.914,27.3384,156.035,238.171,254.99
12,15,150,150,12.0002,254.987,27,42.0114,255,255
12,16,149.812,149.81,13.1775,205.379,27.2287,72.6375,248.246,254.928
12,17,149.636,148.036,14.6921,111.737,27.1262,72.7939,245.629,254.628
12,18,149.787,145.215,14.9824,50.8944,26.2196,56.8438,250.024,254.561
12,19,149.883,139.823,14.3913,28.4803,24.2387,46.4998,252.454,254.565
12,20,149.999,129.947,13.3529,19.0031,21.6635,38.7899,253.727,254.598
12,21,149.994,115.542,12.5773,14.6052,19.8226,34.0498,254.392,254.653
12,22,149.956,93.5028,12.3042,12.8654,18.9282,31.908,254.557,254.59
12,23,149.671,57.4339,12.3425,12.3527,18.5658,31.0358,254.211,253.993
12,24,148.099,11.6921,12.3361,12.0215,18.2691,30.3873,251.708,251.041
12,25,142.285,-27.2441,11.9191,11.6796,17.5527,28.8128,241.83,240.715
12,26,127.93,-48.5362,10.7496,9.80715,15.8182,25.9157,217.478,216.252
12,27,103.641,-52.6673,8.70648,7.98844,12.8429,21.0242,176.188,175.864
12,28,74.7357,-45.9478,6.2788,5.79237,9.28174,15.1848,127.045,127.044
12,29,48.4465,-34.6195,4.04671,3.76007,6.00231,9.81586,82.3559,82.3569
13,0,-2.58708,6.46202,0.534283,0.519179,0.854617,1.36935,0.573756,10.7632
13,1,-3.67956,11.6595,0.982862,0.946546,1.56764,2.53467,0.989146,19.1948
13,2,-4.13983,22.1902,1.91704,1.89686,3.07725,7.67534,2.37376,36.5186
13,3,-4.26825,39.1631,3.63118,6.90386,5.79075,16.7691,3.99743,64.8071
13,4,-3.61183,65.8383,6.1209,11.2298,9.77654,31.0931,11.8795,109.482
13,5,-5.82567,99.2666,9.13434,18.6404,14.6484,44.488,21.3932,165.414
13,6,-16.3079,129.977,11.7891,21.6944,18.851,53.6708,25.4285,218.05
13,7,-36.9823,146.5,12.8996,20.1765,20.5071,52.2768,21.8977,248.033
13,8,-61.0019,149.868,12.6612,15.8244,19.9338,42.7672,17.2528,254.658
13,9,-47.448,149.999,12.8271,14.4446,20.4962,40.3647,14.5071,254.987
13,10,63.1548,150,14.8795,20.3395,25.3621,62.9887,12.2149,254.993
13,11,117.677,150,17.1137,43.2374,28.2535,150.924,34.0003,254.989
13,12,144.846,150,19.6144,80.5281,31.0454,233.804,59.0343,254.996
13,13,149.341,149.999,21.0286,117.006,33.1633,244.645,121.339,254.999
13,14,150,150,16.0004,14.022,26.0009,254.99,254.988,255
13,15,149.894,149.978,14.7999,136.932,27.3552,155.481,239.896,254.997
13,16,149.586,149.235,14.4613,168.694,27.6995,115.58,234.303,254.939
13,17,149.297,143.421,14.9064,124.487,27.1416,98.4936,233.594,254.704
13,18,149.444,129.448,14.7902,72.4102,25.5201,72.8302,241.273,254.516
13,19,149.676,106.604,14.2744,40.6137,23.5235,53.8961,247.854,254.504
13,20,149.997,72.7137,13.7096,24.7327,21.6157,42.5072,251.715,254.59
13,21,149.994,29.8531,13.3983,17.2824,20.2341,36.2278,253.649,254.708
13,22,149.971,-15.2919,13.3617,14.0753,19.4475,33.1764,254.356,254.754
13,23,149.857,-54.9243,13.2962,12.7554,18.9376,31.5716,254.539,254.592
13,24,149.293,-83.5287,12.9519,11.9893,18.4191,30.4365,253.776,253.59
13,25,146.788,-99.0227,12.3962,11.5711,17.8097,29.2055,249.517,249.177
13,26,138.149,-100.459,11.5135,10.4529,16.7239,27.4127,234.853,234.348
13,27,118.018,-88.8229,9.81732,8.99568,14.3866,23.5724,200.627,200.436
13,28,88.2498,-69.2688,7.35569,6.7885,10.8477,17.7577,150.021,150.022
13,29,58.1849,-48.3212,4.83901,4.50545,7.17453,11.7367,98.9124,98.9123
14,0,-2.28755,6.00747,0.508469,0.493293,0.808581,1.30134,0.509955,10.2062
14,1,-3.14757,10.7627,0.917935,0.897972,1.47772,2.39013,0.868608,18.1595
14,2,-2.90151,20.6399,1.81937,1.80509,2.92774,7.54082,2.17813,34.6697
14,3,-1.51896,36.6348,3.47781,6.88745,5.57763,16.7467,3.66277,61.5702
14,4,2.16809,61.767,5.89376,11.2983,9.48826,31.2727,11.1296,103.801
14,5,6.22484,93.593,8.89639,19.0671,14.4188,45.8479,20.1588,157.21
14,6,8.68054,124.405,11.8107,23.4259,19.1962,58.3758,24.8682,209.596
14,7,12.2269,143.636,13.6239,24.2342,22.308,63.3971,22.4893,243.429
14,8,32.7244,149.437,14.3972,21.9981,24.051,61.2803,16.1582,253.944
14,9,100.868,149.994,15.3862,19.3146,26.9645,57.2661,7.45733,254.986
14,10,149.999,150,16,17.0001,28.9999,49.0017,1.0005,255
14,11,144.113,150,17.211,34.1657,28.8218,156.428,27.754,255
14,12,150,150,17.0026,19.052,27.0038,254.998,51.9896,255
14,13,150,150,28.9965,254.932,43.995,255,3.02399,255
14,14,149.812,149.992,21.5305,130.087,33.9399,244.23,130.827,254.999
14,15,149.467,149.702,17.8884,114.871,29.9857,205.643,189.225,254.988
14,16,148.98,146.308,16.4853,132.439,28.8842,159.609,203.76,254.904
14,17,148.8,130.842,15.6949,112.75,27.3464,121.263,216.736,254.693
14,18,149.093,96.4461,14.956,74.9333,25.1213,85.3412,231.825,254.549
14,19,149.507,46.175,14.3305,43.7316,22.9306,58.9076,243.616,254.615
14,20,149.995,-12.6004,14.0249,25.3589,21.2673,43.4292,250.563,254.767
14,21,149.997,-68.4167,14.1506,16.6894,20.265,35.9331,253.683,254.891
14,22,149.996,-108.632,14.5078,13.505,19.7415,33.0109,254.651,254.954
14,23,149.989,-128.956,14.4105,12.4384,19.2003,31.5878,254.911,254.963
14,24,149.938,-137.101,13.4095,11.6494,18.2517,29.9269,254.893,254.879
14,25,149.534,-139.849,12.3835,11.0795,17.3848,28.4738,254.205,254.171
14,26,146.396,-135.562,11.8253,10.686,16.9719,27.8348,248.873,248.76
14,27,132.174,-119.104,10.7427,9.83175,15.6695,25.7032,224.696,224.606
14,28,102.405,-91.2582,8.41752,7.77592,12.4008,20.3176,174.089,174.09
14,29,68.161,-61.5981,5.63298,5.24563,8.3511,13.6641,115.876,115.875
15,0,-1.79123,5.41213,0.460016,0.445461,0.738452,1.19439,0.451437,9.19343
15,1,-2.30794,9.55867,0.822626,0.806822,1.33354,2.1764,0.738641,16.2485
15,2,-1.38628,18.323,1.64425,1.64563,2.66078,7.06344,1.91075,31.0295
15,3,1.35683,32.5209,3.16247,6.54612,5.10373,15.8898,3.20141,55.0088
15,4,7.57009,54.884,5.37985,10.8396,8.71967,29.9343,10.0468,92.562
15,5,16.6967,83.7725,8.22067,18.7546,13.4447,45.0713,18.6281,141.06
15,6,28.8061,114.009,11.2911,24.4907,18.5669,60.7232,24.5108,192.181
15,7,46.3487,136.981,13.7583,28.0139,22.8751,72.4356,24.5224,232.016
15,8,75.2601,147.585,15.2007,28.0879,25.7714,76.8663,19.2915,250.723
15,9,115.201,149.851,15.9407,25.6101,27.7623,74.9359,12.1578,254.738
15,10,138.512,149.994,16.3779,25.9026,28.7692,81.2273,10.5493,254.991
15,11,143.272,149.998,17.8258,46.9808,29.5908,162.26,29.5676,254.998
15,12,148.358,149.999,20.123,84.6626,31.7247,236.741,42.3432,255
15,13,149.302,149.986,24.0295,163.049,37.1434,247.393,39.8204,255
15,14,148.99,149.791,22.6907,153.143,35.5952,237.912,84.6424,254.997
15,15,148.423,147.731,19.7471,129.336,32.1168,211.126,140.769,254.965
15,16,148.05,136.998,17.7441,119.444,29.6926,172.663,175.377,254.815
15,17,148.177,105.586,16.2393,97.9251,27.1829,128.761,202.508,254.587
15,18,148.773,49.6536,15.0573,66.2605,24.4902,87.5804,225.807,254.584
15,19,149.43,-18.5427,14.3339,38.5693,22.2664,57.7121,242.194,254.81
15,20,149.988,-81.1792,14.2182,21.8341,20.9373,41.2571,251.022,254.964
15,21,149.998,-124.504,14.7515,14.8013,20.4353,34.7957,254.261,254.996
15,22,150,-144.397,15.7583,13.0586,20.2712,33.2532,254.928,255
15,23,150,-148.853,16.1997,12.719,19.8831,32.5745,254.996,255
15,24,150,-149.202,13.8204,11.5947,18.1359,29.6023,254.999,254.999
15,25,149.994,-149.557,11.7163,10.4674,16.2034,26.3186,254.989,254.989
15,26,149.572,-148.213,11.5368,10.4293,16.3762,26.7802,254.272,254.264
15,27,141.64,-137.026,11.1925,10.2419,16.2847,26.7382,240.789,240.763
15,28,113.618,-107.525,9.19692,8.51314,13.5656,22.2466,193.148,193.148
15,29,76.0698,-71.8809,6.23506,5.82418,9.26651,15.1701,129.316,129.318
16,0,-1.30846,4.63854,0.396515,0.396018,0.644322,1.04574,0.368472,7.88468
16,1,-1.47351,8.13048,0.711119,0.700486,1.15799,1.88843,0.602981,13.8084
16,2,-0.104245,15.48,1.41078,1.4201,2.29925,6.28989,1.60184,26.3113
16,3,3.40038,27.3824,2.73023,5.91148,4.42063,14.2959,2.66623,46.4869
16,4,10.818,46.1822,4.6416,9.86708,7.56232,27.1265,8.71612,78.0177
16,5,22.2108,70.9529,7.1644,17.493,11.7824,41.7172,16.6692,119.597
16,6,38.257,98.8502,10.1193,24.0705,16.7328,58.8032,23.5725,166.604
16,7,59.8037,124.079,12.944,30.1201,21.5822,75.7558,26.9728,209.943
16,8,85.8792,140.6,15.0455,34.2485,25.3593,89.2409,26.1643,238.729
16,9,111.233,147.622,16.2632,37.181,27.6526,100.409,23.8845,250.965
16,10,128.295,149.407,17.1372,44.3913,28.9606,121.917,26.3463,254.084
16,11,137.871,149.754,18.4416,63.9002,30.2804,167.866,37.0241,254.723
16,12,143.815,149.777,20.1791,94.7377,32.1834,211.1,48.1791,254.887
16,13,146.26,149.351,21.5559,125.037,33.9773,226.799,60.6834,254.899
16,14,146.73,147.453,21.2601,132.067,33.7248,221.64,87.9879,254.772
16,15,146.574,139.702,19.6891,122.372,31.7727,199.945,125.828,254.352
16,16,146.53,116.898,17.8618,106.25,29.1947,164.299,162.807,253.606
16,17,147.025,70.2081,16.1765,82.2452,26.306,121.221,196.318,253.1
16,18,148.106,3.26094,14.8824,54.3972,23.5923,81.2622,224.069,253.504
16,19,149.237,-65.5343,14.1831,31.5036,21.6792,53.126,242.742,254.406
16,20,149.951,-116.767,14.1568,18.4626,20.856,38.8627,251.928,254.907
16,21,149.998,-142.692,14.7629,13.8896,20.8835,34.562,254.648,254.997
16,22,150,-149.569,16.0448,13.2186,20.9576,34.1159,254.992,255
16,23,150,-150,17.999,13.0002,20.0008,33.001,255,255
16,24,150,-149.974,13.7969,11.6818,18.3881,29.9776,255,255
16,25,150,-150,11.0001,10,15.0005,24.0012,255,255
16,26,149.956,-149.832,11.2461,10.2144,16.024,26.2241,254.925,254.925
16,27,145,-143.179,11.2706,10.3478,16.4801,27.1022,246.5,246.488
16,28,118.422,-114.925,9.49765,8.83301,14.0784,23.1016,201.316,201.316
16,29,79.3136,-76.6338,6.47267,6.0676,9.65195,15.8038,134.83,134.83
17,0,-0.894748,3.80956,0.331749,0.324585,0.540162,0.869547,0.296617,6.47801
17,1,-0.825884,6.58604,0.578955,0.577608,0.954484,1.56374,0.467764,11.2022
17,2,0.755597,12.5109,1.1514,1.16627,1.89345,5.33847,1.29676,21.2644
17,3,4.38111,21.9781,2.23587,5.09103,3.63919,12.2177,2.12939,37.3644
17,4,11.6859,36.9198,3.7926,8.50754,6.20641,23.2435,7.26875,62.412
17,5,22.8362,56.846,5.87374,15.3561,9.69305,36.1637,14.2841,95.8515
17,6,38.5169,80.4739,8.44758,21.9097,13.9881,52.4378,21.5055,135.562
17,7,59.007,104.601,11.2023,29.2811,18.6304,71.2192,27.5975,176.763
17,8,82.165,124.484,13.6875,36.7317,22.8633,90.6769,31.6013,211.294
17,9,103.699,137.331,15.5717,44.5094,26.0288,110.62,34.5555,233.715
17,10,119.935,143.602,16.9603,54.9824,28.1434,134.62,39.3915,244.969
17,11,130.744,145.997,18.1931,70.7891,29.727,164.18,47.8418,249.75
17,12,137.481,146.207,19.313,90.2467,31.0771,189.91,59.0569,251.603
17,13,140.979,143.877,19.9437,106.251,31.8473,201.228,74.4138,251.929
17,14,142.259,137.243,19.6681,111.278,31.4522,196.153,97.3346,251.113
17,15,142.452,120.984,18.5413,104.353,29.8221,175.791,127.561,249.371
17,16,142.6,87.9763,16.9978,88.3967,27.386,143.354,161.08,247.555
17,17,143.627,35.0304,15.5017,66.5721,24.7319,105.781,193.987,247.269
17,18,145.817,-30.3896,14.406,43.926,22.502,72.0131,222.403,249.408
17,19,148.256,-90.9127,13.8616,26.2867,21.173,48.7551,242.313,252.603
17,20,149.747,-130.652,13.8044,16.6979,20.8598,37.5267,252.139,254.549
17,21,149.989,-146.9,14.0033,13.7622,21.2899,34.8174,254.75,254.981
17,22,150,-149.897,14.1413,13.6399,22.1128,35.5435,254.996,255
17,23,150,-150,14.0002,13.9997,23.9983,37.9978,255,255
17,24,150,-149.993,12.7959,12.0991,19.7652,32.2436,255,255
17,25,150,-150,11,10.0001,16.9996,28.9989,255,255
17,26,149.888,-149.78,11.2579,10.2976,16.7693,27.9518,254.809,254.808
17,27,143.441,-142.098,11.1923,10.3849,16.6362,27.4137,243.85,243.836
17,28,115.143,-112.767,9.24481,8.66906,13.8254,22.6811,195.742,195.742
17,29,76.3771,-74.6013,6.22971,5.87627,9.34981,15.2997,129.835,129.835
18,0,-0.5756,3.00251,0.26712,0.264895,0.429588,0.693275,0.224926,5.10388
18,1,-0.383293,5.12481,0.456606,0.456897,0.755056,1.23963,0.353808,8.70813
18,2,1.15076,9.67898,0.900059,0.920747,1.48858,4.3234,1.01244,16.4572
18,3,4.47166,16.8955,1.74881,4.18682,2.85608,9.9456,1.64526,28.7249
18,4,10.8409,28.2143,2.95839,6.97082,4.83864,18.8915,5.82389,47.6358
18,5,20.2957,43.2737,4.55979,12.6856,7.52813,29.4314,11.6374,72.9265
18,6,33.393,61.6189,6.59193,18.4251,10.9066,43.1491,18.2776,103.717
18,7,50.4018,81.7517,8.91806,25.5379,14.7827,60.1586,25.3152,137.974
18,8,69.7819,100.618,11.2747,33.7804,18.7021,79.685,32.015,170.848
18,9,88.8908,115.831,13.3829,43.1331,22.1528,100.905,38.7002,197.733
18,10,105.099,125.829,15.1077,54.004,24.856,123.306,46.4246,216.504
18,11,117.115,130.896,16.4422,66.5095,26.8029,145.09,55.9755,227.766
18,12,125.08,131.445,17.357,78.9531,28.0433,161.608,68.0373,233.535
18,13,129.601,126.699,17.7124,87.6019,28.4547,167.667,83.7948,235.415
18,14,131.505,115.458,17.3868,89.1376,27.8857,161.34,103.984,234.478
18,15,132.067,93.9824,16.4801,82.5556,26.4125,143.37,128.79,232.168
18,16,132.8,58.6167,15.3002,69.3649,24.4143,117.155,156.925,230.671
18,17,135.107,9.33391,14.2312,52.5722,22.4504,88.3388,186.37,232.41
18,18,139.471,-47.342,13.5538,35.9862,21.0427,63.0281,214.337,238.356
18,19,144.686,-98.8754,13.316,23.1952,20.4596,45.5381,236.778,246.42
18,20,148.571,-133.116,13.3076,16.0712,20.6269,36.8959,250.043,252.508
18,21,149.852,-147.233,13.1514,13.816,21.2065,34.7105,254.463,254.742
18,22,149.998,-149.896,12.3853,13.7981,21.5938,34.8089,254.99,254.997
18,23,150,-150,11.0007,14,21.0006,34.0009,255,255
18,24,149.999,-149.981,11.987,12.9141,20.4292,33.2181,254.999,254.999
18,25,149.953,-149.879,11.5471,10.9898,17.9894,29.9399,254.92,254.92
18,26,148.457,-147.985,11.5192,10.8341,17.5665,29.1048,252.378,252.369
18,27,135.354,-133.751,10.7647,10.1787,16.2958,26.7833,230.103,230.078
18,28,103.67,-101.807,8.39387,7.96303,12.6867,20.7777,176.236,176.236
18,29,67.6882,-66.4638,5.54119,5.26257,8.36898,13.682,115.063,115.066
19,0,-0.354856,2.2838,0.203259,0.203511,0.329899,0.542237,0.165125,3.88459
19,1,-0.123682,3.84885,0.348208,0.345321,0.57504,0.945166,0.25609,6.53271
19,2,1.2145,7.22249,0.678556,0.697634,1.12251,3.3643,0.757208,12.2781
19,3,3.98161,12.5032,1.31847,3.29592,2.15451,7.75033,1.22779,21.2434
19,4,9.07948,20.712,2.20731,5.44584,3.60926,14.6339,4.491,34.9228
19,5,16.3589,31.48,3.36876,9.92056,5.56371,22.6456,8.99777,53.0503
19,6,26.221,44.6836,4.85086,14.4489,8.01703,33.1192,14.4408,75.2619
19,7,39.0001,59.7446,6.60485,20.2648,10.9195,46.4359,20.9016,100.851
19,8,53.7268,74.7129,8.48897,27.3377,14.0153,62.2504,27.8088,127.156
19,9,69.0439,88.15,10.3241,35.5533,16.994,79.7809,35.466,151.41
19,10,83.3001,98.1855,11.9587,44.6484,19.5873,97.6843,44.4172,171.447
19,11,94.9521,103.865,13.2495,53.9266,21.5593,113.679,54.767,185.874
19,12,103.395,104.391,14.0928,61.9372,22.7924,124.695,66.9643,194.795
19,13,108.735,98.717,14.4175,66.6261,23.2016,127.884,81.6175,199.06
19,14,111.502,86.4453,14.2141,66.5439,22.7904,122.399,98.5788,199.795
19,15,113.063,65.5898,13.6249,61.3406,21.7566,109.155,118.398,199.199
19,16,115.119,34.6774,12.9047,52.0715,20.4631,90.8608,141.273,200.087
19,17,119.25,-5.55685,12.349,40.7632,19.363,71.3372,166.924,205.154
19,18,126.179,-51.0156,12.1544,29.7612,18.837,54.3334,194.172,215.642
19,19,134.992,-94.1954,12.3271,21.1017,19.0234,42.3894,220.066,229.912
19,20,143.252,-126.688,12.6217,15.8898,19.749,36.1499,240.166,243.397
19,21,148.088,-143.842,12.6469,13.8681,20.6011,34.2585,251.092,251.712
19,22,149.721,-149.122,12.1778,13.654,21.1119,34.2142,254.454,254.521
19,23,149.942,-149.845,11.7282,13.7023,21.0829,34.1015,254.895,254.901
19,24,149.733,-149.543,11.944,13.0933,20.4655,33.2233,254.542,254.543
19,25,147.936,-147.386,11.8884,12.0467,19.1079,31.231,251.485,251.481
19,26,139.602,-138.408,11.242,10.9556,17.4979,28.6565,237.323,237.291
19,27,117.708,-116.02,9.55455,9.20028,14.6621,23.9854,200.102,200.055
19,28,85.6724,-84.4763,7.00959,6.71553,10.6853,17.4609,145.641,145.638
19,29,55.2562,-54.6403,4.55039,4.35049,6.90912,11.2778,93.9326,93.9317
20,0,-0.20707,1.68528,0.151036,0.148418,0.252176,0.400057,0.122377,2.87093
20,1,0.011027,2.79474,0.256816,0.259146,0.428688,0.693154,0.183992,4.75348
20,2,1.10147,5.21378,0.49955,0.511798,0.826625,2.51752,0.557842,8.86597
20,3,3.24549,8.95582,0.965154,2.50052,1.57228,5.81041,0.882897,15.2226
20,4,7.08154,14.7118,1.59126,4.0792,2.60231,10.881,3.34565,24.7665
20,5,12.3324,22.0813,2.3914,7.4002,3.95283,16.6357,6.67548,37.2029
20,6,19.1721,30.9855,3.40639,10.6897,5.62445,24.0402,10.6242,52.2218
20,7,27.9931,41.2855,4.61766,14.9511,7.61334,33.4628,15.5986,69.7384
20,8,38.162,51.7049,5.94757,20.1714,9.78725,44.6887,21.134,88.3031
20,9,49.0834,61.4749,7.29374,26.2208,11.9734,57.1294,27.6196,106.498
20,10,59.8885,69.0626,8.55823,32.7574,13.9916,69.6868,35.526,122.975
20,11,69.3735,73.3967,9.60336,39.0664,15.6196,80.5943,44.7126,136.161
20,12,76.8365,73.4007,10.3175,44.1326,16.6989,87.8705,55.2818,145.441
20,13,82.1374,68.1241,10.6548,46.8314,17.1648,89.9234,67.4531,151.066
20,14,85.4682,57.571,10.6243,46.526,17.0391,86.4409,80.8104,153.694
20,15,88.0019,40.7445,10.356,43.1768,16.5219,78.1799,96.1369,155.423
20,16,91.2468,17.1231,10.0427,37.4759,15.9018,66.9334,114.279,158.858
20,17,96.6232,-12.6356,9.90022,30.628,15.5172,55.054,135.821,166.439
20,18,104.978,-46.357,10.0731,23.9711,15.6411,44.7432,160.718,179.58
20,19,115.981,-80.2358,10.5784,18.6148,16.3721,37.4811,187.506,197.65
20,20,127.96,-109.586,11.2392,15.1689,17.5602,33.6563,212.906,217.35
20,21,137.732,-130.148,11.7595,13.5631,18.8281,32.5178,232.533,234.023
20,22,143.625,-140.783,11.9361,13.1429,19.7382,32.6461,243.632,244.115
20,23,145.342,-144.014,11.87,12.9949,19.9429,32.5518,246.896,247.05
20,24,142.993,-141.824,11.6727,12.4041,19.2816,31.4309,243.022,243.054
20,25,134.661,-133.304,11.0303,11.3489,17.6791,28.795,228.888,228.89
20,26,117.574,-116.14,9.64984,9.51447,15.1104,24.631,199.875,199.823
20,27,92.4021,-91.2129,7.60134,7.38771,11.7382,19.1468,157.085,157.021
20,28,65.0144,-64.5645,5.36362,5.17425,8.21706,13.4074,110.527,110.526
20,29,41.8986,-41.749,3.46483,3.33417,5.28695,8.623,71.222,71.2229
21,0,-0.120312,1.21059,0.115516,0.1133,0.180015,0.296649,0.0913697,2.06269
21,1,0.0694481,1.98058,0.187391,0.181924,0.30272,0.498636,0.128978,3.36556
21,2,0.902239,3.66852,0.354243,0.359452,0.586649,1.8277,0.396409,6.24161
21,3,2.48998,6.24937,0.678365,1.84658,1.10657,4.21889,0.62928,10.6202
21,4,5.12573,10.0553,1.09897,2.95031,1.80289,7.75183,2.21227,16.8921
21,5,8.56538,14.755,1.62971,5.301,2.68168,11.6571,4.26504,24.815
21,6,12.9052,20.3322,2.27054,7.54264,3.74358,16.5589,6.66331,34.1905
21,7,18.4026,26.7285,3.0322,10.4169,4.99984,22.7134,9.71181,45.0637
21,8,24.7481,33.1619,3.88381,13.9096,6.38192,29.9725,13.2218,56.7583
21,9,31.6979,39.2522,4.75619,17.9157,7.79937,37.9606,17.5649,68.5987
21,10,38.8845,43.8854,5.60694,22.1496,9.15558,45.9458,23.1918,79.943
21,11,45.5058,46.2677,6.3272,26.1269,10.2891,52.8049,29.8879,89.6098
21,12,51.0723,45.5632,6.85171,29.2282,11.0956,57.3898,37.6744,97.0432
21,13,55.4294,41.1171,7.15283,30.8522,11.5223,58.8477,46.6326,102.287
21,14,58.5783,33.0968,7.22308,30.7048,11.5769,57.0249,56.3484,105.585
21,15,61.399,21.0039,7.16598,28.8397,11.4111,52.4508,67.6367,108.578
21,16,65.0248,4.67733,7.11311,25.6566,11.242,46.1954,81.4187,113.267
21,17,70.511,-15.4295,7.21434,21.8454,11.2849,39.6063,98.4232,121.481
21,18,78.5427,-38.2399,7.55425,18.1304,11.7208,33.9436,118.945,134.379
21,19,89.0688,-62.0156,8.15967,15.0969,12.619,30.0281,142.322,151.801
21,20,101.121,-84.5125,8.92506,13.0702,13.8682,28.0753,166.494,171.631
21,21,112.102,-102.905,9.64749,12.0018,15.1771,27.6254,187.895,190.31
21,22,119.824,-114.644,10.1249,11.5586,16.1628,27.8167,202.319,203.538
21,23,121.941,-118.848,10.1785,11.1916,16.3737,27.3683,206.623,207.161
21,24,117.131,-114.988,9.71936,10.246,15.5622,25.6699,198.888,199.002
21,25,104.961,-103.486,8.70149,9.02963,13.7594,22.4384,178.354,178.36
21,26,86.7331,-85.818,7.18943,7.07835,11.2223,18.2661,147.444,147.369
21,27,65.7124,-65.2349,5.4465,5.31194,8.42241,13.7149,111.708,111.636
21,28,45.8221,-45.8112,3.80443,3.68377,5.83538,9.51141,77.8869,77.8896
21,29,29.8978,-29.8889,2.48841,2.40058,3.79784,6.19262,50.824,50.8292
22,0,-0.06943,0.850878,0.0826113,0.0812469,0.132778,0.21308,0.0656279,1.45008
22,1,0.087324,1.37745,0.130087,0.129042,0.212855,0.348644,0.0909738,2.33216
22,2,0.724559,2.48967,0.239853,0.24846,0.399342,1.28932,0.275532,4.22893
22,3,1.87407,4.2159,0.466088,1.31508,0.76152,2.97763,0.423669,7.16464
22,4,3.60551,6.61493,0.735319,2.06492,1.21062,5.33786,1.33455,11.0806
22,5,5.76549,9.48511,1.06965,3.61765,1.75318,7.88678,2.48495,15.9024
22,6,8.34998,12.7619,1.45421,5.0489,2.39678,10.9721,3.73243,21.4078
22,7,11.5256,16.4149,1.90618,6.86399,3.13686,14.7676,5.2406,27.6066
22,8,15.2517,20.1274,2.41059,9.03032,3.96246,19.1934,7.19423,34.4332
22,9,19.3734,23.5532,2.93796,11.4741,4.80634,23.9908,9.7405,41.4681
22,10,23.7612,25.9675,3.45905,14.023,5.63762,28.7288,13.2615,48.4626
22,11,27.9548,26.9119,3.91309,16.3607,6.35309,32.7838,17.6003,54.7082
22,12,31.6928,25.86,4.26797,18.1611,6.89695,35.5266,22.8113,59.8831
22,13,34.8794,22.4592,4.4956,19.1206,7.22778,36.5265,28.9415,64.0217
22,14,37.4347,16.9182,4.60182,19.0999,7.35579,35.705,35.6451,67.1107
22,15,39.9456,8.96349,4.65033,18.1527,7.37912,33.3804,43.5691,70.2834
22,16,43.1637,-1.46513,4.71622,16.5108,7.42628,30.1517,53.4325,74.8559
